1,0.024658,0,0,0,0,0,0,0,0,0,0,0.023873,0.035971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03876,0,0,0,0,0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0.023504,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032051,0,0.027933,0,0,0,0,0.10194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.037267,0,0,0,0,0,0,0,0.1791,0,0,0.035714,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.030303,0,0,0.028133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025907,0.025907,0,0,0,0,0,0,0,0,0,0,0,0.044776,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.04,0.036145,0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.1791,0.31034,0,0,0.038462,0.038462,0,0,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0.038462,0.032051,0,0,0,0,0
0.024658,1,0,0,0,0,0,0.10644,0,0,0,0,0.56175,0.037221,0,0,0,0,0,0,0,0.067227,0,0,0,0,0,0,0,0,0.017682,0.049485,0.02537,0,0,0,0,0,0.1173,0.10183,0,0,0,0,0.057208,0,0,0,0,0,0.080214,0,0,0,0,0,0,0.047218,0,0,0,0,0.032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061785,0,0.24638,0,0,0,0,0.013035,0,0,0,0,0,0,0,0,0,0.022272,0,0,0,0.04,0,0,0.031434,0,0,0.055427,0,0.055928,0,0,0,0,0,0,0,0.022901,0,0.025696,0.066667,0.1726,0,0,0.031936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021882,0,0,0,0,0.04,0.080569,0,0.1173,0.050388,0.047904,0,0.086253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10431,0.072805,0.14966,0.098501,0,0,0,0,0.62427,0.62427,0,0.02963,0,0,0,0,0,0,0,0,0,0.16539,0,0,0.18307,0,0,0,0,0,0,0,0,0.11811,0.04,0.026738,0.057208,0,0,0,0.010782,0,0,0.02934,0.02934,0.02934,0.025575,0.025575,0,0,0,0,0,0.025575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059259,0.057269,0.039239,0.036613,0.025707,0.023622,0.023622,0.023861,0.025707,0.02963,0.023622,0.025707,0.059259,0.10671,0,0,0,0,0,0,0,0,0,0.02773,0.027586,0,0,0,0,0,0.036613,0.022546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.025575,0.02934,0.025575,0.022901,0.047619,0.041958,0,0.10297,0.10297,0,0,0,0,0,0,0,0,0.066313,0,0,0,0,0,0.062893,0.15836,0,0,0,0,0.06237,0,0,0,0,0,0,0.12471,0.036105,0,0.029358,0,0,0,0,0,0,0,0,0,0.084428,0,0,0,0,0,0,0.065126,0.057208,0.061785,0,0,0,0.02773,0
0,0,1,0.0070387,0,0.14871,0.22512,0,0.16753,0.13411,0.19381,0,0.075306,0,0,0.10708,0,0.0572,0,0.0082305,0,0,0.03053,0,0,0,0,0,0,0,0,0,0,0.11334,0,0,0,0,0,0,0,0,0,0.087034,0.055462,0.14902,0.14902,0.095712,0.32758,0.14387,0.067076,0,0.22512,0.13711,0.16507,0.1695,0.09686,0.20216,0.13516,0.095104,0.039316,0,0.11545,0.14871,0.13711,0,0,0,0,0,0.095712,0,0.095646,0.2268,0.058299,0.043397,0.095712,0.11111,0.042017,0,0,0.11111,0,0,0.09686,0.11396,0,0,0,0,0.036864,0.036864,0.039704,0.057181,0,0.10147,0,0,0,0,0.17769,0.095646,0,0.060875,0.098462,0.054268,0.060875,0.035068,0.026244,0.15254,0.017847,0.011265,0,0,0,0,0,0.093438,0.045263,0,0,0,0,0.11334,0,0.099439,0,0,0,0,0,0,0,0.066888,0,0,0.015144,0,0.10059,0.056995,0,0.087034,0.052547,0.060286,0.09405,0.09405,0.14955,0,0,0,0,0.18801,0.031357,0.044579,0,0,0,0,0.16587,0.013472,0,0,0,0,0.09686,0.11111,0.14665,0,0,0,0,0,0,0.09686,0,0,0,0,0,0.087508,0,0.092715,0,0,0,0,0,0.045482,0.11609,0,0,0,0,0.024595,0,0.054657,0,0,0,0,0,0,0,0,0.055462,0.050484,0.064111,0.05911,0,0.16451,0,0.05798,0.05798,0.05798,0.045597,0.045597,0.055334,0.09686,0.064111,0.044485,0.047995,0.045597,0.067911,0,0,0.05911,0,0,0,0,0,0.087034,0,0,0,0.058065,0,0,0,0.13501,0.060891,0.046765,0.046765,0.064327,0.060891,0.087508,0.046765,0.060891,0,0.047861,0.043844,0.10493,0.095104,0.17628,0.29311,0,0.087034,0.060899,0.18426,0.061834,0.10017,0.058186,0.02946,0.016584,0.017847,0,0.057143,0.039482,0,0,0,0,0,0,0,0,0,0.014239,0.029122,0,0.042206,0,0.16451,0.16451,0.22512,0,0.18554,0,0.11918,0.09405,0.095646,0.10683,0.13409,0,0.064111,0,0.16451,0.11334,0,0,0,0.066888,0.066888,0.23146,0,0.039932,0.23126,0,0,0.11507,0,0,0,0,0.039585,0.5868,0.5868,0,0,0.045597,0.05798,0.045597,0,0,0.10154,0.74828,0.055462,0.055462,0,0,0,0,0,0,0,0.036864,0,0,0,0,0.15869,0.046057,0,0,0.056995,0.09686,0.050929,0.050929,0.098419,0.055843,0,0,0,0,0,0,0.032708,0,0,0.14665,0.039316,0.094631,0,0.056995,0.056995,0.095712,0.10846,0,0.23744,0.23941,0.056995,0.091852,0,0,0,0,0.055462,0.042017,0,0,0,0.061834,0
0,0,0.0070387,1,0,0,0,0,0,0,0,0,0.012,0.052369,0.045783,0.033097,0,0.020534,0,0.69082,0.090909,0,0,0,0.12533,0.12533,0.16529,0.1519,0.25558,0,0,0,0,0,0.13079,0.18346,0.053521,0,0,0,0,0.11342,0,0,0,0.022989,0.022989,0.1688,0.023641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23114,0.23662,0.15839,0.15242,0,0.1688,0,0.10029,0.018018,0.14425,0.1148,0.1688,0,0,0,0,0,0,0,0,0,0.030303,0,0,0,0,0,0,0,0.34043,0.03132,0,0,0,0,0.027548,0.10029,0,0,0,0,0,0,0.13453,0,0.01956,0.069182,0,0,0.090909,0.12276,0,0.034409,0,0,0.16529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053521,0,0.057851,0,0.031042,0,0,0,0.030769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083123,0.20438,0.12979,0.23662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077477,0,0,0.23662,0.053521,0.17136,0,0.12698,0,0.053521,0,0,0.136,0,0.17391,0,0.053521,0,0.016548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023355,0,0,0,0,0,0,0,0,0,0.15884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013015,0,0,0,0.16403,0,0.10435,0.036952,0.06089,0.03132,0.018141,0.01956,0,0.05977,0,0,0,0.47493,0.36176,0.39703,0.16529,0,0,0,0.016,0.03071,0.025761,0,0,0,0,0,0,0.030501,0,0.016275,0,0.10029,0.025267,0.02451,0,0,0.049645,0,0,0,0,0,0,0,0,0,0.31616,0,0,0,0.053933,0,0,0,0,0,0.0097752,0.0097752,0,0,0,0,0,0.12276,0,0.06089,0.0070387,0,0,0,0,0,0,0.11566,0,0,0,0,0.23114,0,0.016867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016241,0,0,0,0,0,0.056645,0,0,0,0.1688,0.072566,0,0,0,0,0.028283,0,0,0,0,0,0,0,0.12979,0,0.10435,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17204,0,0,0,0,0,0,0,0,0,0,0,0,0.095238,0.095238,0,0,0,0,0.16667,0,0,0,0,0,0,0,0,0.12785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0.063158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,0.28125,0.22785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18182,0.22785,0.28125,0.16667,0,0,0,0,0,0,0,0.085106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12785,0.15556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,0,0,0,0,0
0,0,0.14871,0,0,1,0.34426,0,0.026316,0.021583,0.26627,0,0,0,0,0,0,0,0,0,0,0,0.013373,0,0,0,0,0,0,0,0,0,0,0.16729,0,0,0,0,0,0,0,0,0,0.041096,0.025316,0,0,0,0.026316,0.068493,0.086364,0,0.34426,0.42857,0.26575,0.45946,0.14754,0.20127,0.28144,0.28662,0.017828,0,0.26163,0.48387,0.42857,0,0,0,0,0,0,0,0,0.015385,0,0,0,0.36,0.018987,0,0,0.36,0,0,0.14754,0.26442,0,0,0,0,0.016835,0.016835,0.017544,0.049412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074627,0,0,0,0,0,0,0,0,0.021127,0,0,0,0,0.16729,0,0.044444,0,0,0,0,0,0,0,0.093168,0,0,0,0,0,0.026316,0,0.041096,0,0.088235,0.14012,0.14012,0.21678,0,0,0,0,0.065823,0,0.061728,0,0,0,0,0.084746,0,0,0,0,0,0.14754,0.15789,0.070423,0,0,0,0,0,0,0.14754,0,0,0,0,0,0.12676,0,0,0,0,0,0,0,0.021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316,0.022222,0.096774,0.085714,0,0.25424,0,0.083333,0.083333,0.083333,0.066667,0.066667,0.077922,0.14754,0.096774,0.064286,0.072,0.066667,0.045455,0,0,0.085714,0,0,0,0,0,0.041096,0,0,0,0.027027,0,0,0,0.18987,0.089552,0.069231,0.069231,0.088235,0.089552,0.12676,0.069231,0.089552,0,0.06087,0.062937,0.1495,0.13376,0.11111,0.2,0,0.041096,0,0.051948,0.078947,0,0,0,0,0,0,0,0.058594,0,0,0,0,0,0,0,0,0,0,0,0,0.019108,0,0.25424,0.25424,0.34426,0,0.11765,0,0.071429,0.14012,0,0.045844,0.042857,0,0.096774,0,0.25424,0.16729,0,0,0,0.093168,0.093168,0.037559,0,0,0.035294,0,0,0,0,0,0,0,0.058824,0.031847,0.031847,0,0,0.066667,0.083333,0.066667,0,0,0,0.14871,0.025316,0.025316,0,0,0,0,0,0,0,0.016835,0,0,0,0,0.1694,0.067669,0,0,0.026316,0.14754,0.073171,0.073171,0.13333,0.078947,0,0,0,0,0,0,0.044643,0,0,0.070423,0.017828,0,0,0.026316,0.026316,0,0,0,0.038835,0.037037,0.026316,0,0,0,0,0,0.025316,0.018987,0,0,0,0.078947,0
0,0,0.22512,0,0,0.34426,1,0,0.04,0.036496,0.20958,0,0,0,0,0,0,0,0,0,0,0,0.025564,0,0,0,0,0,0,0,0,0,0,0.27547,0,0,0,0,0,0,0,0,0,0.055556,0.038462,0,0,0,0.04,0.083333,0.11468,0,0.46667,0.30435,0.23546,0.34247,0.2,0.16026,0.22424,0.22581,0.031199,0,0.20588,0.34426,0.30435,0,0,0,0,0,0,0,0,0.028037,0,0,0,0.28455,0.032051,0,0,0.28455,0,0,0.2,0.21845,0,0,0,0,0.030717,0.030717,0.029586,0.059382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0,0,0,0,0,0,0,0,0.035714,0,0,0,0,0.27547,0,0.05618,0,0,0,0,0,0,0,0.13208,0,0,0,0,0,0.04,0,0.055556,0,0.13433,0.25146,0.25146,0.31915,0,0,0,0,0.097187,0,0.075,0,0,0,0,0.10345,0,0,0,0,0,0.2,0.2,0.085714,0,0,0,0,0,0,0.2,0,0,0,0,0,0.17143,0,0,0,0,0,0,0,0.035971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038462,0.033708,0.14754,0.13043,0,0.31034,0,0.12676,0.12676,0.12676,0.11278,0.11278,0.11842,0.2,0.14754,0.1087,0.12195,0.11278,0.057471,0,0,0.13043,0,0,0,0,0,0.055556,0,0,0,0.041096,0,0,0,0.23077,0.13636,0.11719,0.11719,0.125,0.13636,0.17143,0.11719,0.13636,0,0.070175,0.10638,0.24579,0.17419,0.14793,0.30435,0,0.055556,0,0.065789,0.10619,0,0,0,0,0,0,0,0.10714,0,0,0,0,0,0,0,0,0,0,0,0,0.032258,0,0.31034,0.31034,0.46667,0,0.15476,0,0.1,0.25146,0,0.066868,0.063452,0,0.14754,0,0.31034,0.27547,0,0,0,0.13208,0.13208,0.047393,0,0,0.047619,0,0,0,0,0,0,0,0.10757,0.042471,0.042471,0,0,0.11278,0.12676,0.11278,0,0,0,0.22512,0.038462,0.038462,0,0,0,0,0,0,0,0.030717,0,0,0,0,0.24862,0.1145,0,0,0.04,0.2,0.11661,0.11661,0.16854,0.12,0,0,0,0,0,0,0.081325,0,0,0.085714,0.031199,0,0,0.04,0.04,0,0,0,0.04902,0.05,0.04,0,0,0,0,0,0.038462,0.032051,0,0,0,0.10619,0
0,0.10644,0,0,0,0,0,1,0,0,0,0,0.059621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28571,0.20359,0.12987,0.083832,0,0,0,0,0.074074,0.074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23077,0,0,0,0,0.2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.16753,0,0,0.026316,0.04,0,1,0.52096,0.44162,0,0,0,0,0,0,0,0,0,0,0,0.034395,0,0,0,0,0,0,0,0,0,0,0.021538,0,0,0,0,0,0,0,0,0,0.10345,0.064516,0,0,0,0.066667,0.17241,0.03629,0,0.04,0.02381,0.092637,0.068182,0.04,0.16098,0.066667,0.016216,0.045267,0,0.045,0.026316,0.02381,0,0,0,0,0,0,0,0,0.03937,0,0,0,0.019608,0.048387,0,0,0.019608,0,0,0.04,0.038136,0,0,0,0,0.042493,0.042493,0.045226,0.064449,0,0,0,0,0,0,0,0,0,0.075,0.12048,0.065217,0.075,0.041885,0.031332,0.18519,0,0,0,0,0,0,0,0,0.052941,0,0,0,0,0.021538,0,0.11538,0,0,0,0,0,0,0,0.026455,0,0,0,0,0,0.066667,0,0.10345,0,0.02439,0.017378,0.017378,0.02924,0,0,0,0,0.18182,0.036697,0.052632,0,0,0,0,0.20548,0,0,0,0,0,0.04,0.044444,0.17647,0,0,0,0,0,0,0.04,0,0,0,0,0,0.035294,0,0,0,0,0,0,0,0.053254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516,0.057692,0.026316,0.02381,0,0.068493,0,0.023256,0.023256,0.023256,0.018405,0.018405,0.021978,0.04,0.026316,0.017857,0.019608,0.018405,0.078431,0,0,0.02381,0,0,0,0,0,0.10345,0,0,0,0.068182,0,0,0,0.053763,0.024691,0.018987,0.018987,0.025253,0.024691,0.035294,0.018987,0.024691,0,0.054264,0.017544,0.019608,0.037838,0.065327,0.02381,0,0.10345,0,0.21978,0.023438,0,0,0,0,0,0,0,0.016026,0,0,0,0,0,0,0,0,0,0,0,0,0.048649,0,0.068493,0.068493,0.04,0,0.080808,0,0.05102,0.017378,0,0.048866,0.052995,0,0.026316,0,0.068493,0.021538,0,0,0,0.026455,0.026455,0.26556,0,0,0.27273,0,0,0,0,0,0,0,0.016077,0.24415,0.24415,0,0,0.018405,0.023256,0.018405,0,0,0,0.16753,0.064516,0.064516,0,0,0,0,0,0,0,0.042493,0,0,0,0,0.061611,0.018634,0,0,0.066667,0.04,0.020408,0.020408,0.038462,0.022222,0,0,0,0,0,0,0.012755,0,0,0.17647,0.045267,0,0,0.066667,0.066667,0,0,0,0.2735,0.28421,0.066667,0,0,0,0,0,0.064516,0.048387,0,0,0,0.023438,0
0,0,0.13411,0,0,0.021583,0.036496,0,0.52096,1,0.48913,0,0,0,0,0,0,0,0,0,0,0,0.020464,0,0,0,0,0,0,0,0,0,0,0.016722,0,0,0,0,0,0,0,0,0,0.093168,0.052023,0,0,0,0.053892,0.1677,0.034043,0,0.036496,0.019355,0.083544,0.067485,0.036496,0.13347,0.054945,0.011628,0.031019,0,0.032086,0.021583,0.019355,0,0,0,0,0,0,0,0,0.025352,0,0,0,0.014286,0.034682,0,0,0.014286,0,0,0.036496,0.035874,0,0,0,0,0.027523,0.027523,0.032258,0.054945,0,0,0,0,0,0,0,0,0,0.068027,0.11765,0.05848,0.068027,0.033708,0.022409,0.18121,0,0,0,0,0,0,0,0,0.038217,0,0,0,0,0.016722,0,0.10769,0,0,0,0,0,0,0,0.022727,0,0,0,0,0,0.053892,0,0.093168,0,0.019868,0.012048,0.012048,0.025316,0,0,0,0,0.15059,0.029268,0.050847,0,0,0,0,0.20301,0,0,0,0,0,0.036496,0.041916,0.17197,0,0,0,0,0,0,0.036496,0,0,0,0,0,0.031847,0,0,0,0,0,0,0,0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052023,0.046154,0.021583,0.019355,0,0.067669,0,0.018868,0.018868,0.018868,0.013333,0.013333,0.017751,0.036496,0.021583,0.012903,0.014286,0.013333,0.068063,0,0,0.019355,0,0,0,0,0,0.093168,0,0,0,0.055215,0,0,0,0.052023,0.020134,0.013793,0.013793,0.021622,0.020134,0.031847,0.013793,0.020134,0,0.053061,0.012658,0.015106,0.034884,0.053763,0.019355,0,0.093168,0,0.18343,0.020576,0,0,0,0,0,0,0,0.01049,0,0,0,0,0,0,0,0,0,0,0,0,0.034884,0,0.067669,0.067669,0.036496,0,0.07027,0,0.040948,0.012048,0,0.041157,0.0456,0,0.021583,0,0.067669,0.016722,0,0,0,0.022727,0.022727,0.24123,0,0,0.24324,0,0,0,0,0,0,0,0.010526,0.21657,0.21657,0,0,0.013333,0.018868,0.013333,0,0,0,0.13411,0.052023,0.052023,0,0,0,0,0,0,0,0.027523,0,0,0,0,0.050505,0.013514,0,0,0.053892,0.036496,0.015773,0.015773,0.035897,0.017964,0,0,0,0,0,0,0.0081967,0,0,0.17197,0.031019,0,0,0.053892,0.053892,0,0,0,0.24887,0.25424,0.053892,0,0,0,0,0,0.052023,0.034682,0,0,0,0.020576,0
